tik,uik,voters,turnout,putin,stationary,cam,marked,gaps,mn_in,mn_out,koib
TIK-15,1224,505,64%,80%,491,c1,yes,"34, 20, 26",82,50,КОИБ
TIK-15,1224,505,64%,80%,491,c2,yes,"5, 46, 2, 36",82,50,КОИБ
TIK-16,2187,1073,64%,68%,1057,c1,yes,,441,223,
TIK-16,2187,1073,64%,68%,1057,c2,yes,,441,223,
TIK-17,517,1223,64%,75%,1188,c1,yes,,175,204,
TIK-17,517,1223,64%,75%,1188,c2,,,175,204,
TIK-17,532,1258,64%,76%,1216,c1,yes,918,83,348,
TIK-17,532,1258,64%,76%,1216,c2,yes,918,83,348,
TIK-17,541,1554,64%,70%,1522,c1,yes,,127,396,
TIK-17,541,1554,64%,70%,1522,c2,yes,,127,396,
TIK-17,543,1600,64%,73%,1551,c1,,,175,170,
TIK-17,543,1600,64%,73%,1551,c2,yes,,175,170,
TIK-18,1652,759,64%,83%,713,c1,yes,,109,89,
TIK-18,1652,759,64%,83%,713,c2,yes,,109,89,
TIK-19,1282,1970,64%,74%,1950,c1,,,986,318,
TIK-19,1282,1970,64%,74%,1950,c2,yes,,986,318,
TIK-19,1292,872,64%,70%,852,c1,yes,,176,227,
TIK-19,1292,872,64%,70%,852,c2,yes,,176,227,
TIK-19,1295,742,64%,68%,697,c1,yes,,103,218,
TIK-19,1295,742,64%,68%,697,c2,yes,,103,218,
TIK-20,1958,1617,64%,75%,1554,c1,yes,,178,242,
TIK-20,1958,1617,64%,75%,1554,c2,yes,,178,242,
TIK-20,1981,1030,64%,76%,1004,c1,yes,"26, 45",101,153,
TIK-20,1981,1030,64%,76%,1004,c2,yes,"23, 40",101,153,
TIK-20,1992,1373,64%,77%,1331,c1,,,337,249,
TIK-20,1992,1373,64%,77%,1331,c2,yes,,337,249,
TIK-21,876,734,64%,82%,708,c1,yes,"5, 40",72,56,КОИБ
TIK-21,876,734,64%,82%,708,c2,yes,,72,56,КОИБ
TIK-22,339,862,64%,74%,842,c1,yes,,136,289,
TIK-22,339,862,64%,74%,842,c2,yes,,136,289,
TIK-22,386,1572,64%,72%,1539,c1,yes,,327,183,
TIK-22,386,1572,64%,72%,1539,c2,yes,,327,183,
TIK-23,2039,767,64%,75%,705,c1,yes,26,116,123,
TIK-23,2039,767,64%,75%,705,c2,yes,34,116,123,
TIK-24,1579,1274,64%,71%,1248,c1,yes,,377,233,
TIK-24,1579,1274,64%,71%,1248,c2,yes,,377,233,
TIK-25,977,1228,64%,76%,1198,c1,yes,,248,215,КОИБ
TIK-25,977,1228,64%,76%,1198,c2,yes,,248,215,КОИБ
TIK-25,979,1243,64%,75%,1220,c1,yes,17,58,270,КОИБ
TIK-25,979,1243,64%,75%,1220,c2,yes,,58,270,КОИБ
TIK-25,988,1252,64%,78%,1206,c1,,,46,263,КОИБ
TIK-25,988,1252,64%,78%,1206,c2,yes,,46,263,КОИБ
TIK-26,1160,1482,64%,77%,1450,c1,yes,,88,137,КОИБ
TIK-26,1160,1482,64%,77%,1450,c2,yes,,88,137,КОИБ
TIK-27,1401,1168,64%,71%,1136,c1,yes,,143,349,
TIK-27,1401,1168,64%,71%,1136,c2,yes,,143,349,
TIK-28,1875,1093,64%,70%,1063,c1,yes,,236,261,
TIK-28,1875,1093,64%,70%,1063,c2,,,236,261,
TIK-28,1876,1176,64%,77%,1140,c1,yes,,94,275,
TIK-28,1876,1176,64%,77%,1140,c2,yes,,94,275,
TIK-28,1882,1451,64%,74%,1423,c1,yes,,192,292,
TIK-28,1882,1451,64%,74%,1423,c2,yes,,192,292,
TIK-28,1897,1629,64%,72%,1609,c1,yes,,168,567,
TIK-28,1897,1629,64%,72%,1609,c2,yes,,168,567,
TIK-28,1910,1211,64%,75%,1193,c1,yes,,70,242,
TIK-28,1910,1211,64%,75%,1193,c2,yes,,70,242,
TIK-28,1911,1342,64%,76%,1318,c1,yes,,96,276,
TIK-28,1911,1342,64%,76%,1318,c2,yes,,96,276,
TIK-28,1920,1282,64%,76%,1242,c1,yes,,110,294,
TIK-28,1920,1282,64%,76%,1242,c2,yes,,110,294,
TIK-28,1937,1360,64%,72%,1338,c1,yes,,102,265,
TIK-28,1937,1360,64%,72%,1338,c2,yes,,102,265,
TIK-28,1938,1482,64%,73%,1446,c1,yes,,190,379,
TIK-28,1938,1482,64%,73%,1446,c2,yes,,190,379,
TIK-29,2108,1323,64%,77%,1196,c1,yes,,90,135,
TIK-29,2108,1323,64%,77%,1196,c2,yes,,90,135,
TIK-29,2141,991,64%,78%,959,c1,yes,,55,107,
TIK-29,2141,991,64%,78%,959,c2,,,55,107,
TIK-29,2147,1446,64%,73%,1418,c1,yes,,149,192,
TIK-29,2147,1446,64%,73%,1418,c2,yes,,149,192,
TIK-29,2151,1548,64%,75%,1516,c1,,,122,155,
TIK-29,2151,1548,64%,75%,1516,c2,yes,,122,155,
TIK-1,30,853,63%,68%,820,,,missing,184,107,
TIK-1,22,997,63%,70%,954,c1,,,218,115,
TIK-1,22,997,63%,70%,954,c2,yes,,218,115,
TIK-1,23,748,63%,70%,719,c1,yes,,130,88,
TIK-1,23,748,63%,70%,719,c2,yes,,130,88,
TIK-1,40,1142,63%,71%,1111,c1,yes,,202,151,
TIK-1,40,1142,63%,71%,1111,c2,yes,,202,151,
TIK-1,41,597,63%,71%,589,c1,yes,8,233,75,
TIK-1,41,597,63%,71%,589,c2,yes,,233,75,
TIK-1,47,1540,63%,70%,1504,c1,,"26, 26",419,171,
TIK-1,47,1540,63%,70%,1504,c2,yes,"25, 33",419,171,
TIK-1,48,630,63%,70%,618,c1,yes,"25, 24",121,69,
TIK-1,48,630,63%,70%,618,c2,yes,"26, 25",121,69,
TIK-2,127,925,63%,69%,841,c1,yes,,137,213,КОИБ
TIK-2,127,925,63%,69%,841,c2,,,137,213,КОИБ
TIK-3,576,1077,63%,71%,1064,c1,yes,,180,244,
TIK-3,576,1077,63%,71%,1064,c2,yes,,180,244,
TIK-3,584,1216,63%,75%,1119,c1,yes,,273,334,
TIK-3,584,1216,63%,75%,1119,c2,,,273,334,
TIK-3,590,600,63%,75%,586,c1,yes,,94,217,
TIK-3,590,600,63%,75%,586,c2,yes,,94,217,
TIK-3,599,822,63%,72%,797,c1,yes,5,93,213,
TIK-3,599,822,63%,72%,797,c2,yes,5,93,213,
TIK-4,950,1310,63%,75%,1281,c1,,,127,216,КОИБ
TIK-4,950,1310,63%,75%,1281,c2,,,127,216,КОИБ
TIK-4,957,1385,63%,76%,1298,c1,yes,,117,288,КОИБ
TIK-4,957,1385,63%,76%,1298,c2,,,117,288,КОИБ
TIK-5,1445,1173,63%,77%,1134,c1,yes,,109,218,
TIK-5,1445,1173,63%,77%,1134,c2,yes,,109,218,
TIK-5,1462,1156,63%,73%,1119,c1,,,69,222,
TIK-5,1462,1156,63%,73%,1119,c2,yes,,69,222,
TIK-5,1464,1140,63%,74%,1126,c1,yes,,98,198,
TIK-5,1464,1140,63%,74%,1126,c2,yes,,98,198,
TIK-5,1465,1280,63%,72%,1266,c1,yes,,195,214,
TIK-5,1465,1280,63%,72%,1266,c2,yes,,195,214,
TIK-5,1474,1273,63%,76%,1241,c1,yes,,79,234,
TIK-5,1474,1273,63%,76%,1241,c2,yes,,79,234,
TIK-5,1507,1167,63%,77%,1138,c1,yes,,92,216,
TIK-5,1507,1167,63%,77%,1138,c2,yes,,92,216,
TIK-5,1513,1468,63%,76%,1443,c1,yes,,124,266,
TIK-5,1513,1468,63%,76%,1443,c2,yes,,124,266,
TIK-5,1515,1210,63%,73%,1185,c1,yes,,109,212,
TIK-5,1515,1210,63%,73%,1185,c2,yes,,109,212,
TIK-5,1518,1529,63%,72%,1515,c1,yes,"41, 15, 45, 31, 16, 7, 7, 33, 19, 42, 16, 37, 21, 20, 19, 32, 32",146,270,
TIK-5,1518,1529,63%,72%,1515,c2,yes,,146,270,
TIK-5,1528,1342,63%,72%,1322,c1,yes,"4, 23, 22, 29",102,232,
TIK-5,1528,1342,63%,72%,1322,c2,yes,"5, 18, 2",102,232,
TIK-6,1098,1263,63%,78%,1243,c1,,,125,139,КОИБ
TIK-6,1098,1263,63%,78%,1243,c2,yes,,125,139,КОИБ
TIK-7,638,1417,63%,73%,1373,c1,yes,,97,124,
TIK-7,638,1417,63%,73%,1373,c2,yes,,97,124,
TIK-7,768,1468,63%,74%,1428,c1,yes,,181,335,
TIK-7,768,1468,63%,74%,1428,c2,,,181,335,
TIK-7,792,1187,63%,75%,1155,c1,yes,,50,266,
TIK-7,792,1187,63%,75%,1155,c2,yes,,50,266,
TIK-7,797,1175,63%,75%,1156,c1,,,90,284,
